title,location,year,month,day,event
New Zealand,-41.2833322 174.4499982,1998,2,19,"February 19 &ndash; 1998 Auckland power crisis: A 66-day blackout begins in Auckland, New Zealand."
Henderson New York,43.841496634 -76.17583263,1998,2,19,"February 19 &ndash; Larry Wayne Harris of the Aryan Nations and William Leavitt are arrested in Henderson, New York, for possession of military grade anthrax."
United Kingdom,51.499998 -0.1166662,1998,2,20,"February 20 &ndash; Iraq disarmament crisis: Iraqi President Saddam Hussein negotiates a deal with U.N. Secretary General Kofi Annan, allowing weapons inspectors to return to Baghdad, preventing military action by the United States and Britain."
Brazil,-15.749997 -47.9499962,1998,2,22,"February 22 &ndash; One third of the Tower block Palace II collapses in Rio de Janeiro, Brazil.]<"
Florida,28.1333328 -81.625664164,1998,2,23,"February 23 &ndash; Florida El Niño Outbreak: Tornadoes in central Florida destroy or damage 2,600 structures and kill 42."
Supreme Court of the United States,38.8877547823 -77.0026066562,1998,3,4,March 4 &ndash; Gay rights: ''Oncale v. Sundowner Offshore Services'': The Supreme Court of the United States rules that federal laws banning on-the-job sexual harassment also apply when both parties are the same sex.
NASA,38.876496494 -77.009833294,1998,3,5,March 5 &ndash; NASA announces that the Clementine probe orbiting the Moon has found enough water in polar craters to support a human colony and rocket fueling station.
Persian Gulf,26.902829722 51.541831166,1998,3,10,March 10 &ndash; United States troops stationed in the Persian Gulf begin to receive the first anthrax vaccine.
Iran,32 53,1998,3,14,March 14 &ndash; An earthquake measuring 6.9 on the Richter scale hits southeastern Iran.
Shikoku,33.749997 133.499998,1998,4,5,"April 5 &ndash; In Japan, the Akashi-Kaikyo Bridge linking Shikoku with Honshū and costing about US$3.8 billion, opens to traffic, becoming the largest suspension bridge in the world."
India,21 78,1998,4,6,April 6 &ndash; Pakistan tests medium-range missiles capable of hitting India.
Birmingham Alabama,33.524755 -86.81274,1998,4,8,"April 8 &ndash; April 1998 Birmingham tornado: An F5 tornado strikes the western portion of the Birmingham, Alabama area, killing 32 people."
Nashville Tennessee,36.165 -86.784,1998,4,16,"April 16 &ndash; An F3 tornado passes through downtown Nashville, Tennessee, the first significant tornado in 11 years to directly hit a major city. An F5 tornado travels through rural portions south of Nashville (see 1998 Nashville tornado outbreak)."
Disney's Animal Kingdom,28.358 -81.59,1998,4,22,April 22 &ndash; The Disney's Animal Kingdom theme park at Walt Disney World opens to the public for the first time.
Birmingham,52.4796 -1.903,1998,5,9,"May 9 &ndash; Dana International, a transsexual singer from Israel, wins the Eurovision Song Contest 1998 in Birmingham, UK."
Pokhran,26.92 71.92,1998,5,11,"May 11 &ndash; India conducts 3 underground nuclear tests in Pokhran, including 1 thermonuclear device."
Pokhran,26.92 71.92,1998,5,13,May 13 &ndash; India carries out 2 more nuclear tests at Pokhran.  The United States and Japan impose economic sanctions on India.
Bucharest,44.426164962 26.102332924,1998,5,15,"May 15 &ndash; Iraq disarmament crisis: UNSCOM learns that an Iraqi delegation has travelled to Bucharest, to meet with scientists who can provide the country with missile guidance systems."
Microsoft,47.6370891183 -122.123736172,1998,5,18,May 18 &ndash; ''United States v. Microsoft'': The United States Department of Justice and 20 U.S. states file an antitrust case against Microsoft.
UNESCO,48.85 2.306,1998,5,21,"May 21 – September 30 &ndash; Expo '98 is held in Lisbon, Portugal, with the title Oceans, an Heritage for the Future. UNESCO had previously declared 1998 to be the International Year of the Oceans due to the Expo, which 12 million people attend."
Oklahoma City bombing,35.4703981184 -97.516831266,1998,5,27,"May 27 &ndash; Oklahoma City bombing: Michael Fortier is sentenced to 14 years in prison and fined $200,000 for failing to warn authorities about the terrorist plot."
Taiwan,23.7666636 121.0,1998,6,2,June 2 &ndash; The CIH virus is discovered in Taiwan.
California,35.458606 -119.355165,1998,6,2,"June 2 &ndash; California voters approve Proposition 227, abolishing the state's bilingual education program."
Eschede train disaster,52.733997064 10.218832458,1998,6,3,"June 3 &ndash; Eschede train disaster: An InterCityExpress high speed train derails between Hannover and Hamburg, Germany, causing 101 deaths."
Oklahoma City bombing,35.4703981184 -97.516831266,1998,6,4,June 4 &ndash; Terry Nichols is sentenced to life in prison for his role in the Oklahoma City bombing.
National Rifle Association,38.857829902 -77.3346319948,1998,6,8,June 8 &ndash; Actor Charlton Heston becomes president of the National Rifle Association
Philippines,14.583331 121.0,1998,6,30,June 30 &ndash; Philippine Vice President Joseph Estrada was sworn in as the 13th President of The Philippines.
Chek Lap Kok,22.3031821206 113.919762988,1998,7,6,"July 6 &ndash; The new Hong Kong International Airport at Chek Lap Kok opens, while the historic Hong Kong Kai Tak Airport closes."
Tomb of the Unknowns,38.87638 -77.07217,1998,7,10,"July 10 &ndash; The DNA-identified remains of United States Air Force 1st Lt. Michael Joseph Blassie arrive home to his family in St. Louis, Missouri, after being in the Tomb of the Unknowns since 1984."
1998 FIFA World Cup,48.921329648 2.355998576,1998,7,12,"July 12 &ndash; France beats Brazil 3-0 in the World Cup final, with the first two goals scored by Zinedine Zidane."
International Criminal Court,52.068333 4.353611,1998,7,17,"July 17 &ndash; At a conference in Rome, 120 countries vote to create a permanent International Criminal Court to prosecute individuals for genocide, crimes against humanity, war crimes, and the crime of aggression."
United States Capitol,38.887163118 -77.005333312,1998,7,24,"July 24 &ndash; Russell Eugene Weston Jr. bursts into the United States Capitol and opens fire, killing 2 police officers.   He is later ruled incompetent to stand trial."
Wakayama Prefecture,34.0499998 135.3499986,1998,7,25,July 25 &ndash; Wakayama Arsenic poison case: 63 are sickened and 4 killed by arsenic in a festival in the town in Wakayama Prefecture in Japan; Masumi Hayashi is arrested for murder.
White House,38.89767 -77.03655,1998,7,28,"July 28 &ndash; Monica Lewinsky scandal: Ex-White House intern Monica Lewinsky receives transactional immunity, in exchange for her grand jury testimony concerning her relationship with U.S. President Bill Clinton."
Yangtze River,33.46749813 91.19083257,1998,8,7,"August 7 &ndash; Yangtze River Floods: In China the Yangtze River breaks through the main bank; before this, from August 1–5, periphery levees collapsed consecutively in Jiayu County Baizhou Bay. The death toll exceeds 12,000, with many thousands more injured."
Kenya,-1.2666656 36.7999968,1998,8,7,"August 7 &ndash; 1998 U.S. embassy bombings: The bombings of the United States embassies in Dar es Salaam, Tanzania, and Nairobi, Kenya kill 224 people and injure over 4,500; they are linked to terrorist Osama Bin Laden, an exile of Saudi Arabia."
Omagh bombing,54.5999976 -7.291998832,1998,8,15,"August 15 &ndash; Omagh bombing: The Real IRA detonates a car bomb in Omagh, County Tyrone, Northern Ireland, killing 29 and injuring over 200 (the greatest loss of life in a single incident of The Troubles)."
Australia,-35.2999988 149.1333328,1998,8,16,"August 16 &ndash; Silk-Miller police murders: Australian police officers are murdered in Moorabbin, Victoria."
White House,38.89767 -77.03655,1998,8,19,"August 19 &ndash; Monica Lewinsky scandal: On the day of his 52nd birthday, U.S. President Bill Clinton admits in taped testimony that he had an improper physical relationship with White House intern Monica Lewinsky. He also admits before the nation that night in a nationally televised address that he misled people about his sexual affair with Lewinsky."
Quebec,53.749997 -71.9833294,1998,8,20,August 20 &ndash; The Supreme Court of Canada rules Quebec cannot legally secede from Canada without the federal government's approval.
Khartoum,15.626497494 32.526497894,1998,8,20,August 20 &ndash; 1998 U.S. embassy bombings: The United States military launches cruise missile attacks against alleged Al-Qaeda camps in Afghanistan and a suspected chemical plant in Sudan in retaliation for the August 7 bombings of American embassies in Kenya and Tanzania. The al-Shifa pharmaceutical factory in Khartoum is destroyed in the attack.
North American Aerospace Defense Command,38.7 -104.8,1998,8,31,"August 31 &ndash; North Korea reportedly launches Kwangmyongsong, their first satellite. Although North Korea reports that it reached stable orbit, NORAD has never been able to confirm this assertion."
New York City,40.7166638 -74.0,1998,9,2,"September 2 &ndash; A McDonnell Douglas MD-11 airliner (Swissair Flight 111) crashes near Peggys Cove, Nova Scotia, after taking off from New York City en-route to Geneva; all 229 people on board are killed."
Rwanda,-1.939662908 30.055666444,1998,9,2,"September 2 &ndash; A United Nations court finds Jean-Paul Akayesu, the former mayor of a small town in Rwanda, guilty of 9 counts of genocide, marking the first time that the 1948 law banning genocide is enforced."
Jubaland,10.20333252 48.71916379,1998,9,3,"September 3 &ndash; In Somalia, the southern port of Kismayo is declared the capital of independent Jubaland under Muhamed Said Hersi."
Stanford University,37.43 -122.17,1998,9,4,"September 4 &ndash; Google, Inc. is founded in Menlo Park, California, by Stanford University Ph.D. candidates Larry Page and Sergey Brin."
Fornebu,59.8833298 10.6166642,1998,10,7,October 7 &ndash; Oslo's Fornebu Airport closes.
Oslo Airport Gardermoen,60.20166586 11.083666332,1998,10,8,October 8 &ndash; Oslo Airport (Gardermoen) opens.
Nigeria,9.0666664 7.4833314,1998,10,17,"October 17 &ndash; A pipeline explosion in Jesse, Nigeria results in 1,082 deaths."
Taiwan,23.7666636 121.0,1998,10,28,"October 28 &ndash; An Air China jetliner is hijacked by disgruntled pilot Yuan Bin and flown to Taiwan. After landing the plane safely, Yuan Bin is arrested."
South Africa,-29.046 25.063,1998,10,29,"October 29 &ndash; Apartheid: In South Africa, the Truth and Reconciliation Commission presents its report, which condemns both sides for committing atrocities."
Switzerland,46.83333 8.333332,1998,10,29,"October 29 &ndash; While en route from Adana to Ankara, a Turkish Airlines flight with a crew of 6 and 33 passengers is hijacked by a Kurdish militant, who orders the pilot to fly to Switzerland. The plane instead lands in Ankara after the pilot tricks the hijacker into thinking that he was landing in the Bulgarian capital of Sofia to refuel."
Iraq,33.0 44.0,1998,10,31,October 31 &ndash; Iraq disarmament crisis begins: Iraq announces it will no longer cooperate with United Nations weapons inspectors.
European Court of Human Rights,48.596389 7.774167,1998,11,1,November 1 &ndash; The European Court of Human Rights is instituted.
Wonju,37.33833198 127.91916299,1998,11,3,"November 3 &ndash; Edmonton, Canada and Wonju, South Korea are declared as sister cities."
Iraq,33.0 44.0,1998,11,13,"November 13–14 &ndash; Iraq disarmament crisis: U.S. President Bill Clinton orders airstrikes on Iraq, then calls them off at the last minute when Iraq promises once again to unconditionally cooperate with UNSCOM."
Tanzania,-6.307 34.854,1998,11,20,November 20 &ndash; A court in Taliban-controlled Afghanistan declares accused terrorist Osama bin Laden a man without a sin in regard to the 1998 U.S. embassy bombings in Kenya and Tanzania.
Kazakhstan,43.3501919326 79.0748797005,1998,11,20,"November 20 &ndash; At the Baikonur Cosmodrome in Kazakhstan, the first component for the International Space Station (''Zarya'', or sunrise,) is launched."
Iraq,33.0 44.0,1998,11,23,"November 23–26 &ndash; Iraq disarmament crisis: According to UNSCOM, Iraq once again ends cooperation with the United Nations inspectors, alternately intimidating and withholding information from them."
Republic of Ireland,53.339831974 -6.267165598,1998,11,26,"November 26 &ndash; Tony Blair becomes the first Prime Minister of the United Kingdom to address the Dáil Éireann, the Republic of Ireland's parliament."
Vasco da Gama,-3.22083245 40.1246328348,1998,12,5,December 5 &ndash; D.C. United defeats Vasco da Gama 2–1 on aggregate to win the Interamerican Cup (one of the greatest triumphs in the history of U.S. club soccer).
Iraq,33.0 44.0,1998,12,11,"December 11 &ndash; Iraq disarmament crisis: Iraq announces that United Nations weapons inspections will no longer take place on Friday, the Muslim day of rest. Iraq also refuses to provide test data from the production of missiles and engines."
Iraq,33.0 44.0,1998,12,16,December 16–19 &ndash; Iraq disarmament crisis: U.S. President Bill Clinton orders  and  airstrikes on Iraq. UNSCOM withdraws all weapons inspectors from Iraq.
